id,workspaceId,outputJson,createdAt,agentType,chatbotAgentId,voiceAgentId,agenticFlowId,customAgentId,chatbotAgentVersionId,voiceAgentVersionId,agenticFlowVersionId,customAgentVersionId,chatbotConversationId,voiceConversationId,agenticFlowConversationId,customAgentConversationId,aiCoworkerRoleId
607,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",15:16.7,voicebot,,826,,,,,,,,17d767a42ddb42fca65eada0915d4f1d,,,
608,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",15:17.9,voicebot,,826,,,,,,,,97ea5f16ea5140c984dc2ee242c369a7,,,
609,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",15:21.7,voicebot,,826,,,,,,,,bb2b704fa321461f8b2deca56f3cbd49,,,
610,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",30:45.8,voicebot,,826,,,,,,,,610f14b3260b49a19b7f9ca2f6a289a8,,,
611,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",31:31.6,voicebot,,826,,,,,,,,146e0ceabf73470f8838c89f0ec0e24a,,,
612,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",31:34.9,voicebot,,826,,,,,,,,d1aba164389e4074942c0467eb6d5449,,,
613,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",31:41.0,voicebot,,826,,,,,,,,7ccaf7ac17b14af38a793da2eb25f1df,,,
614,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",40:07.9,voicebot,,826,,,,,,,,2097f9f2c7d04c9ab6ee321c88c1031b,,,
615,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""neutral"", ""non_retention_reason"": ""unused_sim"", ""sim_retention_success"": false}",40:14.6,voicebot,,826,,,,,,,,7b8d9336d73b4248a36b8cfa454054a4,,,
616,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",40:18.2,voicebot,,826,,,,,,,,d862c1b13b7a47dea319398cc3c42347,,,
617,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",40:24.6,voicebot,,826,,,,,,,,e2cddc902b464ad783e186555a5770f6,,,
618,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",40:35.3,voicebot,,826,,,,,,,,8d291c3e562c4e2ba29c008a265fc54e,,,
619,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""unused_sim"", ""sim_retention_success"": false}",41:13.1,voicebot,,826,,,,,,,,ee6bdd4844e142a9a4452e96ba4b4ddb,,,
628,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",00:55.3,voicebot,,925,,,,,,,,fcd1045aac594c00abee1cfdf002bc5e,,,
629,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",00:55.6,voicebot,,925,,,,,,,,05b313ca45d24df1bfb5398e735494a6,,,
630,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""promo_details""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",04:35.4,voicebot,,925,,,,,,,,d2fe136a66c7430db80e0e3b91432149,,,
631,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""unused_sim"", ""sim_retention_success"": false}",12:09.5,voicebot,,925,,,,,,,,ab09c6e5d7a9489f861d3174a9110997,,,
632,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",23:29.9,voicebot,,925,,,,,,,,30bb7cb7409540c186100d2173db86fb,,,
633,cmkap74u500022flp24p2sge9,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""neutral"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": false}",25:46.6,voicebot,,925,,,,,,,,48ba30a34aa4415cbb9e79ae1f384dae,,,
634,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",54:09.0,voicebot,,925,,,,,,,,cee381dbb29046f890b29ef6eaf7f9de,,,
635,cmkap74u500022flp24p2sge9,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""neutral"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",05:31.3,voicebot,,1057,,,,,,,,7dd701f40c694fd4a47a1c7634ae4bcd,,,
636,cmkap74u500022flp24p2sge9,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",10:19.2,voicebot,,1057,,,,,,,,bbaeb33e411b42b2b212a85f4b1d0efe,,,
637,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",15:43.3,voicebot,,925,,,,,,,,97c33dfe0d344e108c8b272a25b3f78f,,,
638,cmkap74u500022flp24p2sge9,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",30:32.9,voicebot,,1057,,,,,,,,de4ee77654f048518fb96fc3e2467a4f,,,
639,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",35:55.9,voicebot,,1058,,,,,,,,0c366ffc657441668cd45d724520417a,,,
640,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""reactivation_process"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",37:56.2,voicebot,,1058,,,,,,,,9f10d58820544dcc86cabdd0d23deada,,,
641,cmkap74u500022flp24p2sge9,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",41:42.4,voicebot,,1058,,,,,,,,e9cc010aeef940c2b015cf53852c941f,,,
642,cmkap74u500022flp24p2sge9,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""neutral"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",44:14.1,voicebot,,1058,,,,,,,,dd7f64f206d74bde95273c5673d428ef,,,
643,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""pricing"", ""sim_retention_success"": false}",58:34.2,voicebot,,1058,,,,,,,,b27ca636f5bd42ea97c61d954e858b29,,,
644,cmkap74u500022flp24p2sge9,"{""call_completed"": false, ""question_topics"": [""promo_details""], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",03:07.0,voicebot,,1058,,,,,,,,c3fb7f43e159418190918ea6125090f8,,,
645,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""reactivation_process""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": false}",08:39.5,voicebot,,1058,,,,,,,,e2ae0009950b469baaeed6d0925dd0bc,,,
646,cmkap74u500022flp24p2sge9,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",16:31.5,voicebot,,1058,,,,,,,,9a1036fc692c4e0599c0c5002b77bbdb,,,
647,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",19:51.0,voicebot,,1058,,,,,,,,0c4696da1670489db81d6d40ce3add27,,,
648,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",23:12.8,voicebot,,1058,,,,,,,,c59582f5a7744fb49c0d1d7b083a239e,,,
649,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",25:39.7,voicebot,,1058,,,,,,,,4019745786dc4ee1bd3c879971c628da,,,
650,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",30:21.7,voicebot,,1058,,,,,,,,1225f6b36bf5482ba85eb3a4d6c29f05,,,
651,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",33:13.1,voicebot,,1058,,,,,,,,392ae93e99814b9db3147ba8a8d9f122,,,
652,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""unused_sim"", ""sim_retention_success"": false}",34:20.0,voicebot,,1058,,,,,,,,4788eaaa7e804c298c22c8a2cf4f251f,,,
653,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",53:11.3,voicebot,,1058,,,,,,,,9fc148c1a8214899a28d88aac3fe37dc,,,
654,cmkap74u500022flp24p2sge9,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",14:34.1,voicebot,,925,,,,,,,,fb0a4ad35641474e9515e21196b21eaf,,,
655,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""switched_provider"", ""sim_retention_success"": false}",35:24.8,voicebot,,925,,,,,,,,0dd3a9cc19bf4a22adb86a00931ba1eb,,,
656,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",12:46.1,voicebot,,1060,,,,,,,,f27af08681924831ba534067494d4a5f,,,
657,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""new_number"", ""sim_retention_success"": false}",16:02.3,voicebot,,1060,,,,,,,,0fa01a3252f34e08a47555b4fc18b246,,,
658,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""promo_details""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",16:26.6,voicebot,,1060,,,,,,,,f084ee2102c540a5895ea9ac00e26562,,,
659,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""neutral"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",18:13.9,voicebot,,1060,,,,,,,,6001b0d2c4da408bb5f0c6fdf6dddd6e,,,
660,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",18:50.3,voicebot,,1060,,,,,,,,5cb62a3c0c7d46b6ad5ea1da13a627be,,,
661,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",19:02.4,voicebot,,1060,,,,,,,,0cf146116bf64a4b9ab75c90dbf78e63,,,
662,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",19:11.0,voicebot,,1060,,,,,,,,41c7f8b377764030bee953c9f705a1cf,,,
663,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",19:13.0,voicebot,,1060,,,,,,,,54a2209b5d154454af1fea70cd39fa2c,,,
664,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",19:15.0,voicebot,,1060,,,,,,,,37a9962c3f2f4b3c9ef60013bd22b7df,,,
665,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",58:06.1,voicebot,,1060,,,,,,,,f2368483e9ac436db9cd11f47bb5e40c,,,
666,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",58:42.3,voicebot,,1060,,,,,,,,5f7d7805dab44fa4ae3a84f388166819,,,
667,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",58:50.3,voicebot,,1060,,,,,,,,2abd8650ed104d35b40ba2100a330ea9,,,
668,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",59:17.7,voicebot,,1060,,,,,,,,22eafa5017224c8dbfed93e1b570fd49,,,
785,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",48:03.4,voicebot,,1060,,,,,,,,202ae6e6a3094881817b493395491b03,,,
669,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",08:49.8,voicebot,,1060,,,,,,,,91b6ae7c0148468db65da4269448f67e,,,
670,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",34:06.1,voicebot,,1060,,,,,,,,02cded95bd0f4f7ca3a91c3352c645c6,,,
671,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""neutral"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",38:20.8,voicebot,,1060,,,,,,,,c011e80ec63848d6945296f9e6d72a9a,,,
672,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",40:06.1,voicebot,,1060,,,,,,,,63ae991f5a924b6d92431bf76cab021b,,,
673,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",58:10.4,voicebot,,1060,,,,,,,,e1433ab1d8f84b07a6c0af321f3c4401,,,
674,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",59:47.3,voicebot,,1060,,,,,,,,20a1f382564d4949a0ac66e540365cfb,,,
675,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""pricing"", ""sim_retention_success"": false}",00:12.3,voicebot,,1060,,,,,,,,b32277ff962f4722b2db488bb4f37ffa,,,
676,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",00:21.4,voicebot,,1060,,,,,,,,6a9c87de204247a4b150a8e055c75060,,,
677,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",00:27.4,voicebot,,1060,,,,,,,,d4f218306703474db4d9aa2814e6619c,,,
678,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",00:55.0,voicebot,,1060,,,,,,,,e176a58cfaa74adeaa8e8acb4390eefa,,,
679,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",00:59.8,voicebot,,1060,,,,,,,,d1462d37d0084eeb8e29598fa42be89f,,,
680,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",14:00.2,voicebot,,1060,,,,,,,,94716f421db24a59884baddb77e337b8,,,
681,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""unused_sim"", ""sim_retention_success"": false}",03:25.7,voicebot,,1060,,,,,,,,2c3a5327826f47aa919df96cf2458d8d,,,
682,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",08:40.4,voicebot,,1060,,,,,,,,a96a346d6c314e5e977f9b45a9e94363,,,
683,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",09:45.5,voicebot,,1060,,,,,,,,2206cdbae44b4d50b99445172f88de0a,,,
684,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",09:50.2,voicebot,,1060,,,,,,,,6cfce17792464c98ac9cdb58cd3b6518,,,
685,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""reactivation_process""], ""customer_disposition"": ""neutral"", ""non_retention_reason"": ""unused_sim"", ""sim_retention_success"": false}",10:19.6,voicebot,,1060,,,,,,,,eab1ef9f6609447598bf0078c23f68ba,,,
686,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",10:34.6,voicebot,,1060,,,,,,,,b6440f45b33b4e15b376aae546b58731,,,
687,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",00:58.9,voicebot,,1060,,,,,,,,6aed3ae374c6495f94e93596821e1df2,,,
688,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",17:11.9,voicebot,,1060,,,,,,,,f4f512ea2bbf4db499f9880ffcae8f89,,,
689,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",33:21.1,voicebot,,1061,,,,,,,,bdbe7d5149304337a28dc1ef0fb065ec,,,
690,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",33:33.8,voicebot,,1061,,,,,,,,9ff353bacf8645d988f8f30ac7bc07c4,,,
691,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",34:08.1,voicebot,,1061,,,,,,,,c0a4d103eb6147fe81b5c062dfbb3982,,,
692,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",35:37.3,voicebot,,1061,,,,,,,,bed780cb6dc2487e91bf3167ddacce28,,,
693,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",56:50.7,voicebot,,1061,,,,,,,,33f081a40af947098dcbbed8bd225b1b,,,
694,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",57:24.2,voicebot,,1060,,,,,,,,c60781270a6a468790261bde1a458e29,,,
695,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",12:49.9,voicebot,,1060,,,,,,,,8c19c24a8be94d11a81ca9ead99f3d8d,,,
696,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",12:57.2,voicebot,,1060,,,,,,,,093c277006bf441aa0c9fe56839eb546,,,
697,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",13:11.5,voicebot,,1060,,,,,,,,13ce122aa5bd45079a7ba9198ff40ddc,,,
698,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",14:22.9,voicebot,,1060,,,,,,,,ae58bd4e5303406194a790cdddf5c012,,,
699,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",15:36.3,voicebot,,1060,,,,,,,,b1aa8f5711ce4576b56892f81641cb46,,,
700,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",15:55.4,voicebot,,1060,,,,,,,,13e4a1478c5b47b0869c6c0189d6790a,,,
701,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",15:56.6,voicebot,,1060,,,,,,,,4f92a772b71745b388868b0631419da4,,,
702,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",17:30.7,voicebot,,1060,,,,,,,,02cc19f929144501b3bfe5c49dd03caa,,,
703,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""reactivation_process"", ""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",19:38.3,voicebot,,1060,,,,,,,,7933b6bf55344b72bc2bebcf137b177b,,,
704,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",20:42.5,voicebot,,1060,,,,,,,,583fa467fae34396b5e644fb503a63e2,,,
705,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": true}",21:53.6,voicebot,,1060,,,,,,,,fcf7cf301c74470ba72a57399f07b04d,,,
